,ticker,confidence,prev_close,prediction,actual_closing,percent_error,delta_mu,simulated_shares,num_shares,returns
0,ANGN,0.8340889646161642,4.460000038146973,4.550000033714541,4.440000057220459,2.477476916136454,-0.019999980926513672,0.04699374325559696,52.0,-1.039999008178711
1,ATIF,0.8193278324320016,3.940000057220459,3.9825056653823703,3.950000047683716,0.8229270204114499,0.009999990463256836,0.04616208034498203,58.0,0.5799994468688965
2,AUY,0.8175570209270118,4.489999771118164,4.3599716101557915,4.480000019073486,2.679205544791896,-0.009999752044677734,0.046062310338723954,51.0,-0.5099873542785645
3,BBD,0.9016393442622952,3.7999999523162837,3.622980233019824,3.8499999046325684,5.896614993147914,0.049999952316284624,0.050799626479779425,66.0,3.299996852874785
4,BMRA,0.8645347593546315,4.5900001525878915,4.5768161572075945,4.769999980926514,4.049975356213641,0.17999982833862216,0.048709102074437766,53.0,9.539990901946975
5,BTG,0.81115564601852,4.670000076293945,4.498712179657709,4.519999980926514,0.4709690566069573,-0.15000009536743164,0.04570164788940008,48.0,-7.200004577636719
6,CNCE,0.8969276898796855,3.984999895095825,3.670000048889301,4.0,8.249998777767475,0.015000104904174805,0.05053416525710594,63.0,0.9450066089630127
7,CSLT,0.8544135451267655,1.7999999523162842,1.7319486278586165,1.809999942779541,4.312227480022149,0.009999990463256836,0.04813885865552608,133.0,1.3299987316131592
8,CXDC,0.9023654493611436,0.07150000333786011,0.1274258710106527,0.08160000294446945,56.1591500154341,0.010099999606609344,0.05084053626043761,3555.0,35.90549860149622
9,DPW,0.8176127779900091,2.049999952316284,2.1692898227503887,2.009999990463257,7.92486731556747,-0.039999961853027344,0.04606545176993134,112.0,-4.4799957275390625
10,DSX,0.8445618283939319,4.829999923706055,4.929999837657232,4.849999904632568,1.6494831875821327,0.019999980926513672,0.04758379910383581,49.0,0.9799990653991699
11,DXF,0.8073620624072195,1.5299999713897705,1.5699825906034783,1.440000057220459,9.026564459581788,-0.08999991416931152,0.0454879120628745,148.0,-13.319987297058105
12,ENIC,0.8278457741786148,2.240000009536743,2.200000028635157,2.190000057220459,0.4566196873706952,-0.04999995231628418,0.04664199314144336,104.0,-5.199995040893555
13,GOCO,0.8337474002220786,4.5,4.880000005307748,4.429999828338623,10.15801793242705,-0.07000017166137695,0.04697449903810716,52.0,-3.6400089263916016
14,GROY,0.8610554159766288,5.25,4.929999789790406,5.230000019073486,5.736142030382372,-0.019999980926513672,0.04851307098382243,46.0,-0.9199991226196289
15,IMMP,0.8498327340721931,3.9800000190734863,4.28000016830234,4.28000020980835,9.697665248025295e-07,0.3000001907348633,0.04788076932964699,60.0,18.000011444091797
16,KULR,0.8235333547820967,3.440000057220459,3.4000000978233778,3.6500000953674316,6.849314822247623,0.21000003814697266,0.04639902537837783,67.0,14.070002555847168
17,LGHL,0.835888556799126,2.0199999809265137,2.059999959463478,2.0399999618530273,0.9803920580608069,0.019999980926513672,0.04709513480565757,116.0,2.319997787475586
18,OWLT,0.8527474611842313,4.420000076293945,4.255143630219637,5.0,14.897127395607265,0.5799999237060547,0.048044989147165235,54.0,31.319995880126953
19,RGS,0.833160082476479,2.990000009536743,2.9666140402923413,3.5299999713897705,15.959941520215441,0.5399999618530273,0.04694140873177651,78.0,42.11999702453613
20,SURG,0.8595787926291154,3.0899999141693115,3.2099999927786964,2.759999990463257,16.30434796631679,-0.3299999237060547,0.04842987595137143,78.0,-25.739994049072266
