2019-01-02, 1.0149999856948853
2019-01-03, 1.1799999475479126
2019-01-04, 1.2899999618530273
2019-01-07, 1.3700000047683716
2019-01-08, 1.4800000190734863
2019-01-09, 1.4199999570846558
2019-01-10, 1.4199999570846558
2019-01-11, 1.3600000143051147
2019-01-14, 1.3700000047683716
2019-01-15, 1.3799999952316284
2019-01-16, 1.350000023841858
2019-01-17, 1.4299999475479126
2019-01-18, 1.6100000143051147
2019-01-22, 1.6399999856948853
2019-01-23, 1.6299999952316284
2019-01-24, 1.6080000400543213
2019-01-25, 1.6299999952316284
2019-01-28, 1.6399999856948853
2019-01-29, 1.6100000143051147
2019-01-30, 1.6299999952316284
2019-01-31, 1.690000057220459
2019-02-01, 1.690000057220459
2019-02-04, 1.6299999952316284
2019-02-05, 1.6200000047683716
2019-02-06, 1.7000000476837158
2019-02-07, 1.6419999599456787
2019-02-08, 1.6299999952316284
2019-02-11, 1.6200000047683716
2019-02-12, 1.6699999570846558
2019-02-13, 1.6399999856948853
2019-02-14, 1.6200000047683716
2019-02-15, 1.600000023841858
2019-02-19, 1.6399999856948853
2019-02-20, 1.5800000429153442
2019-02-21, 1.600000023841858
2019-02-22, 1.6299999952316284
2019-02-25, 1.6480000019073486
2019-02-26, 1.6399999856948853
2019-02-27, 1.5219999551773071
2019-02-28, 1.5299999713897705
2019-03-01, 1.5199999809265137
2019-03-04, 1.4900000095367432
2019-03-05, 1.4199999570846558
2019-03-06, 1.3799999952316284
2019-03-07, 1.340000033378601
2019-03-08, 1.399999976158142
2019-03-11, 1.3899999856948853
2019-03-12, 1.3799999952316284
2019-03-13, 1.3849999904632568
2019-03-14, 1.3949999809265137
2019-03-15, 1.3899999856948853
2019-03-18, 1.3899999856948853
2019-03-19, 1.3899999856948853
2019-03-20, 1.399999976158142
2019-03-21, 1.3899999856948853
2019-03-22, 1.3880000114440918
2019-03-25, 1.3799999952316284
2019-03-26, 1.3899999856948853
2019-03-27, 1.399999976158142
2019-03-28, 1.340000033378601
2019-03-29, 1.149999976158142
2019-04-01, 1.190000057220459
2019-04-02, 1.2000000476837158
2019-04-03, 1.1399999856948853
2019-04-04, 1.1299999952316284
2019-04-05, 1.0800000429153442
2019-04-08, 1.0700000524520874
2019-04-09, 1.0199999809265137
2019-04-10, 1.100000023841858
2019-04-11, 1.1100000143051147
2019-04-12, 1.0499999523162842
2019-04-15, 1.0499999523162842
2019-04-16, 1.0299999713897705
2019-04-17, 1.0399999618530273
2019-04-18, 1.034999966621399
2019-04-22, 1.0499999523162842
2019-04-23, 1.059999942779541
2019-04-24, 1.0399999618530273
2019-04-25, 1.0299999713897705
2019-04-26, 1.0499999523162842
2019-04-29, 1.0299999713897705
2019-04-30, 1.0199999809265137
2019-05-01, 0.9399999976158142
2019-05-02, 0.8999999761581421
2019-05-03, 0.8799999952316284
2019-05-06, 0.8999999761581421
2019-05-07, 0.8799999952316284
2019-05-08, 0.6499999761581421
2019-05-09, 0.5899999737739563
2019-05-10, 0.6449999809265137
2019-05-13, 0.6600000262260437
2019-05-14, 0.6489999890327454
2019-05-15, 0.625
2019-05-16, 0.6129999756813049
2019-05-17, 0.5830000042915344
2019-05-20, 0.6200000047683716
2019-05-21, 0.593999981880188
2019-05-22, 0.6000000238418579
2019-05-23, 0.5770000219345093
2019-05-24, 0.6150000095367432
2019-05-28, 0.5920000076293945
2019-05-29, 0.5989999771118164
2019-05-30, 0.5820000171661377
2019-05-31, 0.5600000023841858
2019-06-03, 0.5440000295639038
2019-06-04, 0.5519999861717224
2019-06-05, 0.5649999976158142
2019-06-06, 0.5609999895095825
2019-06-07, 0.6150000095367432
2019-06-10, 0.5870000123977661
2019-06-11, 0.6290000081062317
2019-06-12, 0.5600000023841858
2019-06-13, 0.5149999856948853
2019-06-14, 0.4819999933242798
2019-06-17, 0.4909999966621399
2019-06-18, 0.5210000276565552
2019-06-19, 0.5180000066757202
2019-06-20, 0.4950000047683716
2019-06-21, 0.5289999842643738
2019-06-24, 0.5320000052452087
2019-06-25, 0.550000011920929
2019-06-26, 0.5699999928474426
2019-06-27, 0.5199999809265137
2019-06-28, 0.5130000114440918
2019-07-01, 0.5130000114440918
2019-07-02, 0.5389999747276306
2019-07-03, 0.5249999761581421
2019-07-05, 0.5260000228881836
2019-07-08, 0.5199999809265137
2019-07-09, 0.5099999904632568
2019-07-10, 0.5130000114440918
2019-07-11, 0.5199999809265137
2019-07-12, 0.5199999809265137
2019-07-15, 0.5099999904632568
2019-07-16, 0.5189999938011169
2019-07-17, 0.5049999952316284
2019-07-18, 0.46299999952316284
2019-07-19, 0.43700000643730164
2019-07-22, 0.4339999854564667
2019-07-23, 0.42500001192092896
2019-07-24, 0.4180000126361847
2019-07-25, 0.40299999713897705
2019-07-26, 0.39800000190734863
2019-07-29, 0.3779999911785126
2019-07-30, 0.42899999022483826
2019-07-31, 0.40400001406669617
2019-08-01, 0.4620000123977661
2019-08-02, 0.49399998784065247
2019-08-05, 0.46000000834465027
2019-08-06, 0.4749999940395355
2019-08-07, 0.46000000834465027
2019-08-08, 0.47600001096725464
2019-08-09, 0.48899999260902405
2019-08-12, 0.5199999809265137
2019-08-13, 0.5619999766349792
2019-08-14, 0.41999998688697815
2019-08-15, 0.38499999046325684
2019-08-16, 0.4180000126361847
2019-08-19, 0.4090000092983246
2019-08-20, 0.39800000190734863
2019-08-21, 0.3880000114440918
2019-08-22, 0.38100001215934753
2019-08-23, 0.3400000035762787
2019-08-26, 0.33899998664855957
2019-08-27, 0.3059999942779541
2019-08-28, 0.3179999887943268
