,ticker,confidence,prev_close,prediction,actual_closing,percent_error,delta_mu,simulated_shares,num_shares,returns
33,PAVM,0.8226597538652723,5.059999942779541,5.119999911879639,4.835000038146973,5.894516473300664,-0.22499990463256836,0.021545757429323135,21.0,-4.7249979972839355
34,PAYS,0.8320439866158515,2.289999961853028,2.5494473473579857,2.2249999046325684,14.581908163227357,-0.06500005722045943,0.021791533889827366,47.0,-3.055002689361593
35,PHUN,0.8809850166256751,4.0900001525878915,4.340000119780969,3.9999001026153564,8.502712778832558,-0.09010004997253507,0.023073317222460865,28.0,-2.522801399230982
36,PULM,0.8952483973233558,0.8309999704360962,0.8209999792481357,0.8198000192642212,0.14637228052171916,-0.011199951171875,0.02344688033794135,141.0,-1.579193115234375
37,RAAS,0.8268463235385326,4.46999979019165,3.890000107770297,4.459799766540527,12.776350701776572,-0.010200023651123047,0.021655405208027768,24.0,-0.24480056762695312
38,RLX,0.8035154618263594,4.980000019073486,4.53191358002705,4.96999979019165,8.814612246647748,-0.010000228881835938,0.021044361474934326,21.0,-0.2100048065185547
39,SLRX,0.8683414097941193,0.7879999876022339,0.8355416852992108,0.7551000118255615,10.653115112416712,-0.03289997577667236,0.022742176572216964,144.0,-4.73759651184082
40,SNDL,0.8842786375224554,0.9200000166893004,0.6762959735724889,0.8468999862670898,20.14452892443393,-0.07310003042221058,0.023159578348731787,125.0,-9.137503802776322
41,STAF,0.8785053588694263,1.690000057220459,1.7510875361481095,1.75,0.0621449227491157,0.059999942779541016,0.023008374086160768,68.0,4.079996109008789
42,SURG,0.8433268858800773,2.759999990463257,3.0999998779024454,2.6875998973846436,15.344545180222559,-0.07240009307861328,0.022087037115193987,40.0,-2.8960037231445312
43,TAL,0.8006944708985012,4.400000095367432,4.150000008202653,4.259799957275391,2.5775846324710185,-0.14020013809204102,0.020970478699028034,23.0,-3.2246031761169434
44,TANH,0.8512213563860449,0.8880000114440918,0.8619623879202487,0.8391000032424927,2.7246316993695685,-0.04890000820159912,0.0222937961619996,125.0,-6.11250102519989
