,ticker,confidence,prev_close,prediction,actual_closing,percent_error,delta_mu,simulated_shares,num_shares,returns
0,ATIP,0.9176755447941888,4.019999980926514,3.79999995612394,3.9600000381469727,4.0404060727712094,-0.059999942779541016,0.05644810776279379,70.0,-4.199995994567871
1,BEST,0.9051837073669408,1.2899999618530271,1.0967514712042477,1.2575000524520874,12.7831868423691,-0.03249990940093972,0.05567970918309017,215.0,-6.987480521202039
2,BLBX,0.8728483790027739,4.139999866485597,4.249999988266638,3.859999895095825,10.103629631345653,-0.2799999713897714,0.053690696715230225,64.0,-17.91999816894537
3,CRDL,0.847142290083712,2.390000104904175,2.3650000333760084,2.380000114440918,0.6302554766235052,-0.009999990463256836,0.05210946238279675,109.0,-1.0899989604949951
4,CWBR,0.8656687222916186,0.6970000267028809,0.6499999911614301,0.6660000085830688,2.4024049873030973,-0.03100001811981201,0.053249061283153785,381.0,-11.811006903648376
5,FGF,0.8873407062702275,4.2100000381469735,4.369999837315623,4.034999847412109,8.30235446274848,-0.17500019073486417,0.05458214953422233,64.0,-11.200012207031307
6,FTK,0.9549610769062028,1.0299999713897705,1.0700000527117282,1.0,7.000005271172816,-0.029999971389770508,0.058741617431425204,285.0,-8.549991846084595
7,GLDG,0.9080702681487128,1.6100000143051147,1.5407719511678877,1.5800000429153442,2.482790549491041,-0.029999971389770508,0.05585726746607773,173.0,-5.189995050430298
8,HYMC,0.9116284511886312,1.0499999523162842,1.070000050467563,0.9657999873161316,10.788989906801902,-0.08419996500015259,0.05607613861374692,267.0,-22.48139065504074
9,KAVL,0.8334283991643836,1.7799999713897705,1.7600030343577884,1.7599999904632568,0.00017294855386556607,-0.019999980926513672,0.05126589278256831,144.0,-2.8799972534179688
10,KNDI,0.9283510138605228,4.53000020980835,4.409999879546438,4.565000057220459,3.395403630474372,0.034999847412109375,0.05710477779360511,63.0,2.2049903869628906
11,LQDA,0.9284822192710388,4.989999771118164,4.309999977213153,4.960000038146973,13.10483983739354,-0.029999732971191406,0.05711284850791572,57.0,-1.7099847793579102
12,NCNA,0.8836917667568909,2.900000095367432,2.6800000450700825,2.869999885559082,6.6202037653387285,-0.030000209808350053,0.05435769576944979,93.0,-2.790019512176555
13,PXLW,0.9069747176683391,5.519999980926514,5.282409330889118,5.315000057220459,0.6131839318997947,-0.2049999237060547,0.05578987790565353,50.0,-10.249996185302734
14,RIBT,0.9498026540259502,0.5299999713897705,0.5500000090373324,0.5271999835968018,4.32473940628342,-0.00279998779296875,0.05842431224411539,551.0,-1.5427932739257812
15,SLGG,0.9213503512222028,4.0399999618530265,3.420000032220912,3.9000000953674316,12.307693625871494,-0.13999986648559481,0.0566741526546215,70.0,-9.799990653991637
16,SOLO,0.9012626276118514,3.890000104904175,3.780671176350757,3.8996999263763428,3.0522540778205207,0.009699821472167969,0.05543851551304262,71.0,0.6886873245239258
17,SWN,0.9331133107329872,5.210000038146973,4.960000093181251,5.380000114440918,7.806691678914819,0.1700000762939453,0.057397716456491214,55.0,9.350004196166992
