3.759999990463256836e+00,3.869999885559082031e+00,4.000000000000000000e+00,4.059999942779541016e+00,4.059999942779541016e+00,0.000000000000000000e+00
3.869999885559082031e+00,4.000000000000000000e+00,4.059999942779541016e+00,4.059999942779541016e+00,3.900000095367431641e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.059999942779541016e+00,4.059999942779541016e+00,3.900000095367431641e+00,3.960000038146972656e+00,0.000000000000000000e+00
4.059999942779541016e+00,4.059999942779541016e+00,3.900000095367431641e+00,3.960000038146972656e+00,3.920000076293945312e+00,1.000000000000000000e+00
4.059999942779541016e+00,3.900000095367431641e+00,3.960000038146972656e+00,3.920000076293945312e+00,4.119999885559082031e+00,0.000000000000000000e+00
3.900000095367431641e+00,3.960000038146972656e+00,3.920000076293945312e+00,4.119999885559082031e+00,3.880000114440917969e+00,1.000000000000000000e+00
3.960000038146972656e+00,3.920000076293945312e+00,4.119999885559082031e+00,3.880000114440917969e+00,4.019999980926513672e+00,0.000000000000000000e+00
3.920000076293945312e+00,4.119999885559082031e+00,3.880000114440917969e+00,4.019999980926513672e+00,4.019999980926513672e+00,0.000000000000000000e+00
4.119999885559082031e+00,3.880000114440917969e+00,4.019999980926513672e+00,4.019999980926513672e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.880000114440917969e+00,4.019999980926513672e+00,4.019999980926513672e+00,4.000000000000000000e+00,4.070000171661376953e+00,1.000000000000000000e+00
4.019999980926513672e+00,4.019999980926513672e+00,4.000000000000000000e+00,4.070000171661376953e+00,4.190000057220458984e+00,1.000000000000000000e+00
4.019999980926513672e+00,4.000000000000000000e+00,4.070000171661376953e+00,4.190000057220458984e+00,4.300000190734863281e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.070000171661376953e+00,4.190000057220458984e+00,4.300000190734863281e+00,4.309999942779541016e+00,1.000000000000000000e+00
4.070000171661376953e+00,4.190000057220458984e+00,4.300000190734863281e+00,4.309999942779541016e+00,4.480000019073486328e+00,0.000000000000000000e+00
4.190000057220458984e+00,4.300000190734863281e+00,4.309999942779541016e+00,4.480000019073486328e+00,4.480000019073486328e+00,0.000000000000000000e+00
4.300000190734863281e+00,4.309999942779541016e+00,4.480000019073486328e+00,4.480000019073486328e+00,4.239999771118164062e+00,0.000000000000000000e+00
4.309999942779541016e+00,4.480000019073486328e+00,4.480000019073486328e+00,4.239999771118164062e+00,4.099999904632568359e+00,1.000000000000000000e+00
4.480000019073486328e+00,4.480000019073486328e+00,4.239999771118164062e+00,4.099999904632568359e+00,4.300000190734863281e+00,0.000000000000000000e+00
4.480000019073486328e+00,4.239999771118164062e+00,4.099999904632568359e+00,4.300000190734863281e+00,4.250000000000000000e+00,0.000000000000000000e+00
4.239999771118164062e+00,4.099999904632568359e+00,4.300000190734863281e+00,4.250000000000000000e+00,4.230000019073486328e+00,0.000000000000000000e+00
4.099999904632568359e+00,4.300000190734863281e+00,4.250000000000000000e+00,4.230000019073486328e+00,4.090000152587890625e+00,0.000000000000000000e+00
