,ticker,confidence,prev_close,prediction,actual_closing,percent_error,delta_mu,simulated_shares,num_shares,returns
0,BBD,0.8507457866511691,3.7100000381469727,3.5599999154177464,3.799999952316284,6.3157905239510885,0.08999991416931152,0.05798890238331611,1.0,0.08999991416931152
1,AUY,0.8836785487096156,4.360000133514403,4.270000004354483,4.485000133514404,4.793759704783992,0.1250000000000009,0.060233679559042845,1.0,0.1250000000000009
2,BRFS,0.8374280213307088,4.239999771118163,4.309999962406684,4.255000114440918,1.2925933369332536,0.015000343322754794,0.05708113110163624,1.0,0.015000343322754794
3,UPH,0.901879980475598,2.440000057220459,2.4530544288503826,2.9800000190734863,17.682737813771446,0.5399999618530273,0.0614743334258917,2.0,1.0799999237060547
4,YPF,0.8812718507604028,4.400000095367432,4.483215292980517,4.304999828338623,4.139732212502089,-0.0950002670288086,0.06006963317217517,1.0,-0.0950002670288086
5,HIPO,0.8557386959929357,4.070000171661377,4.260008480953255,4.099999904632568,3.902648293720539,0.029999732971191406,0.05832923123004265,1.0,0.029999732971191406
6,MFA,0.8709178960083409,4.559999942779541,4.539999932431086,4.545000076293945,0.11001416455280857,-0.014999866485595703,0.05936388242874565,1.0,-0.014999866485595703
7,TEF,0.8974045934396085,4.5,4.4000895721486835,4.550000190734863,3.2947387319113055,0.05000019073486328,0.06116928015847662,1.0,0.05000019073486328
8,NEX,0.8510979123865579,4.2100000381469735,4.605874668639327,4.179999828338623,10.188393727039257,-0.030000209808350498,0.058012904130038234,1.0,-0.030000209808350498
9,BORR,0.8993408877115979,1.2899999618530271,1.3500000393436729,1.3100999593734741,3.0455752391046595,0.020099997520447,0.061301262686378116,4.0,0.080399990081788
10,SB,0.8036901163687669,3.7300000190734863,3.9300000312802434,3.7300000190734863,5.361930594746649,0.0,0.05478147342697785,1.0,0.0
11,HLX,0.8027797730278295,3.829999923706055,4.030005488589493,3.7899999618530273,6.332599713777338,-0.03999996185302779,0.05471942221031451,1.0,-0.03999996185302779
12,CBD,0.9250899115887112,4.3400001525878915,4.300000135321733,4.414999961853027,2.6047526053211416,0.07499980926513583,0.06305637879215771,1.0,0.07499980926513583
13,CEPU,0.8701828194383198,3.849999904632568,3.930000097015181,3.740000009536743,5.080216229784776,-0.10999989509582475,0.05931377782155035,1.0,-0.10999989509582475
14,JP,0.8501640891741556,1.4900000095367432,1.5499719638238172,1.1691999435424805,32.56688664623615,-0.3208000659942627,0.057949252468217576,3.0,-0.9624001979827881
15,MTL,0.8341567845512331,3.9300000667572017,4.117594138819461,4.114999771118164,0.06304660621140712,0.18499970436096236,0.05685815564497904,1.0,0.18499970436096236
16,MOGU,0.8552702287046887,0.9200000166893004,0.9999999884316728,0.947700023651123,5.518620183110069,0.02770000696182262,0.058297299360059646,6.0,0.16620004177093572
