2015-09-18, 132.39999389648438
2015-09-21, 126.19999694824219
2015-09-22, 108.0999984741211
2015-09-23, 107.9000015258789
2015-09-24, 96.69999694824219
2015-09-25, 97.30000305175781
2015-09-28, 97.69999694824219
2015-09-29, 93.0
2015-09-30, 95.0
2015-10-01, 92.30000305175781
2015-10-02, 90.0999984741211
2015-10-05, 97.5
2015-10-06, 102.69999694824219
2015-10-07, 102.69999694824219
2015-10-08, 97.75
2015-10-09, 98.5999984741211
2015-10-12, 100.0
2015-10-13, 100.5999984741211
2015-10-14, 102.4000015258789
2015-10-15, 100.0
2015-10-16, 102.4000015258789
2015-10-19, 99.19999694824219
2015-10-20, 102.30000305175781
2015-10-21, 100.4000015258789
2015-10-22, 95.30000305175781
2015-10-23, 95.69999694824219
2015-10-26, 98.69999694824219
2015-10-27, 98.30000305175781
2015-10-28, 101.5
2015-10-29, 99.5999984741211
2015-10-30, 99.5
2015-11-02, 100.87000274658203
2015-11-03, 100.30000305175781
2015-11-04, 100.0
2015-11-05, 100.0
2015-11-06, 100.0999984741211
2015-11-09, 100.44999694824219
2015-11-10, 101.0999984741211
2015-11-11, 99.9000015258789
2015-11-12, 95.19999694824219
2015-11-13, 96.80000305175781
2015-11-16, 96.5
2015-11-17, 98.69999694824219
2015-11-18, 99.19999694824219
2015-11-19, 99.80000305175781
2015-11-20, 103.4000015258789
2015-11-23, 102.30000305175781
2015-11-24, 102.05000305175781
2015-11-25, 100.0999984741211
2015-11-27, 100.5999984741211
2015-11-30, 101.91999816894531
2015-12-01, 99.30000305175781
2015-12-02, 102.0999984741211
2015-12-03, 102.38999938964844
2015-12-04, 102.30000305175781
2015-12-07, 96.69999694824219
2015-12-08, 100.0
2015-12-09, 96.69999694824219
2015-12-10, 95.0
2015-12-11, 91.69999694824219
2015-12-14, 91.30000305175781
2015-12-15, 90.4000015258789
2015-12-16, 88.30000305175781
2015-12-17, 86.5999984741211
2015-12-18, 88.19999694824219
2015-12-21, 91.9000015258789
2015-12-22, 91.5999984741211
2015-12-23, 91.80000305175781
2015-12-24, 92.5999984741211
2015-12-28, 90.5999984741211
2015-12-29, 92.3499984741211
2015-12-30, 90.05000305175781
2015-12-31, 96.19999694824219
2016-01-04, 95.1500015258789
2016-01-05, 92.9000015258789
2016-01-06, 90.9000015258789
2016-01-07, 90.11000061035156
2016-01-08, 92.80000305175781
2016-01-11, 93.5
2016-01-12, 91.0999984741211
2016-01-13, 79.30000305175781
2016-01-14, 78.5999984741211
2016-01-15, 74.0
2016-01-19, 72.9000015258789
2016-01-20, 72.5
2016-01-21, 71.5
2016-01-22, 78.0
2016-01-25, 73.19999694824219
2016-01-26, 68.30000305175781
2016-01-27, 68.44999694824219
2016-01-28, 83.0
2016-01-29, 84.69999694824219
2016-02-01, 83.69999694824219
2016-02-02, 83.0999984741211
2016-02-03, 81.0999984741211
2016-02-04, 83.0
2016-02-05, 83.4000015258789
2016-02-08, 82.5
2016-02-09, 84.5999984741211
2016-02-10, 82.5
2016-02-11, 85.19999694824219
2016-02-12, 85.19999694824219
2016-02-16, 88.4000015258789
2016-02-17, 86.5
2016-02-18, 89.0
2016-02-19, 89.80000305175781
2016-02-22, 88.4000015258789
2016-02-23, 87.37999725341797
2016-02-24, 90.5
2016-02-25, 89.9000015258789
2016-02-26, 89.80000305175781
2016-02-29, 90.0999984741211
2016-03-01, 89.75
2016-03-02, 87.8499984741211
2016-03-03, 88.69999694824219
2016-03-04, 90.80000305175781
2016-03-07, 89.0
2016-03-08, 87.5999984741211
2016-03-09, 88.5999984741211
2016-03-10, 89.19999694824219
2016-03-11, 88.69999694824219
2016-03-14, 89.0
2016-03-15, 90.9000015258789
2016-03-16, 92.5
2016-03-17, 88.69999694824219
2016-03-18, 88.19999694824219
2016-03-21, 89.0
2016-03-22, 91.0
2016-03-23, 89.5
2016-03-24, 88.5
2016-03-28, 89.0
2016-03-29, 88.4000015258789
2016-03-30, 90.0
2016-03-31, 89.5999984741211
2016-04-01, 89.0999984741211
2016-04-04, 86.5999984741211
2016-04-05, 85.5999984741211
2016-04-06, 85.9000015258789
2016-04-07, 85.80000305175781
2016-04-08, 85.9000015258789
2016-04-11, 84.0
2016-04-12, 84.5999984741211
2016-04-13, 84.0
2016-04-14, 84.0999984741211
2016-04-15, 85.0
2016-04-18, 85.5999984741211
2016-04-19, 84.30000305175781
2016-04-20, 85.0
2016-04-21, 85.0
2016-04-22, 85.80000305175781
2016-04-25, 89.80000305175781
2016-04-26, 87.30000305175781
2016-04-27, 88.19999694824219
2016-04-28, 84.9000015258789
2016-04-29, 85.0
2016-05-02, 88.0
2016-05-03, 90.0
2016-05-04, 86.5999984741211
2016-05-05, 84.9000015258789
2016-05-06, 85.0
2016-05-09, 87.0999984741211
2016-05-10, 87.4000015258789
2016-05-11, 86.30000305175781
2016-05-12, 84.19999694824219
2016-05-13, 83.5999984741211
2016-05-16, 83.0999984741211
2016-05-17, 83.30000305175781
2016-05-18, 84.9000015258789
2016-05-19, 84.9000015258789
2016-05-20, 83.30000305175781
2016-05-23, 80.0999984741211
2016-05-24, 82.0
2016-05-25, 80.0999984741211
2016-05-26, 77.5999984741211
2016-05-27, 74.5
2016-05-31, 72.5
2016-06-01, 74.69999694824219
2016-06-02, 75.0999984741211
2016-06-03, 73.80000305175781
2016-06-06, 71.0
2016-06-07, 70.5
2016-06-08, 71.0999984741211
2016-06-09, 71.4000015258789
2016-06-10, 72.0
2016-06-13, 70.69999694824219
2016-06-14, 70.80000305175781
2016-06-15, 70.9000015258789
